hr,arr
77,false
77,false
78,false
79,false
77,false
77,false
76,false
76,false
77,false
79,false
79,false
80,false
80,false
78,false
79,false
81,false
80,false
81,false
81,false
77,false
79,false
79,false
79,false
79,false
79,false
78,false
79,false
79,false
79,false
79,false
80,false
80,false
80,false
78,false
78,false
78,false
79,false
78,false
78,false
78,false
76,false
77,false
78,false
80,false
82,false
80,false
80,false
80,false
80,true
79,false
70,false
74,false
76,false
75,false
76,false
76,false
76,false
76,false
76,false
76,false
76,false
76,false
78,false
78,false
77,false
77,false
79,false
81,false
81,false
83,false
84,false
81,false
82,false
83,false
83,false
82,false
81,false
81,false
83,false
84,false
85,true
82,false
82,false
78,false
82,false
85,false
81,false
82,false
80,false
82,false
86,false
84,false
85,false
82,false
78,false
81,false
82,false
82,false
83,false
84,false
86,false
86,false
85,false
81,false
84,false
85,false
85,false
82,false
86,false
86,false
80,false
79,false
78,false
83,false
80,false
82,false
80,false
83,false
83,false
84,false
82,false
84,false
83,false
83,false
84,false
80,false
80,false
87,false
82,false
83,false
76,false
84,false
84,false
86,false
86,false
86,false
88,false
85,false
88,false
83,false
86,false
86,false
86,false
86,false
83,false
87,false
86,false
88,false
90,false
85,false
87,false
87,false
89,false
85,false
89,false
91,false
85,false
89,false
87,false
85,false
88,false
91,false
85,false
87,false
88,false
88,false
87,false
89,false
86,false
87,false
87,false
88,false
90,false
87,false
85,false
85,false
85,false
87,false
86,false
87,false
85,false
89,false
89,false
89,false
89,false
89,false
88,false
87,false
90,false
85,false
90,false
88,false
91,false
91,false
90,false
84,false
85,false
84,false
77,false
81,false
83,false
78,false
77,false
76,false
80,false
80,false
81,false
82,false
81,false
74,false
78,false
80,false
77,false
76,false
77,false
78,false
78,false
79,false
83,false
82,false
77,false
78,false
79,false
81,false
82,false
84,false
80,false
80,false
80,false
80,false
79,false
80,false
80,false
76,false
79,false
78,false
79,false
81,false
77,false
80,false
79,false
81,false
81,false
81,false
80,false
82,false
80,false
80,false
83,false
83,false
83,false
84,false
82,false
83,false
81,false
82,false
81,false
79,false
80,false
83,false
81,false
80,false
72,false
75,false
77,false
77,false
78,false
76,false
76,false
79,false
79,false
79,false
82,false
82,false
81,false
77,false
77,false
80,false
82,false
81,false
82,false
81,false
82,false
77,false
79,false
79,false
79,false
80,false
80,false
80,false
79,false
79,false
79,false
80,false
80,false
81,false
87,false
81,false
81,false
83,false
81,false
79,false
81,false
80,false
77,false
78,false
78,false
78,false
74,false
77,false
78,false
78,false
76,false
77,false
78,false
79,false
77,false
77,false
81,false
81,false
81,false
79,false
81,false
85,false
86,false
87,false
87,false
86,false
81,false
79,false
78,false
75,false
75,false
74,false
74,false
73,false
71,false
69,false
69,false
69,true
70,false
70,true
72,false
67,true
68,false
69,false
69,false
69,false
70,false
72,false
74,false
70,false
71,false
70,true
70,false
70,false
70,false
71,false
71,false
72,false
69,false
75,false
72,false
70,false
72,false
69,false
72,false
70,false
71,false
71,false
72,false
71,false
72,false
72,false
73,false
72,false
72,false
72,false
72,false
72,false
73,false
72,false
72,false
72,false
74,false
74,false
73,false
73,false
74,false
73,false
75,false
75,false
73,false
71,false
72,false
72,false
73,false
72,false
70,false
72,false
73,false
72,false
72,false
71,false
71,false
70,false
70,false
70,false
69,false
70,false
70,false
69,false
69,false
69,false
69,false
69,false
69,false
70,false
71,false
