hr,arr
68,false
65,false
71,false
66,false
67,false
64,false
67,false
67,false
67,false
70,false
67,false
66,false
69,false
67,false
63,false
71,false
68,false
68,false
69,false
69,false
68,false
69,false
71,false
68,false
70,false
69,false
63,false
68,false
67,false
66,false
72,false
65,false
61,false
66,false
65,false
70,false
86,false
-2147483648,false
-2147483648,false
96,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
-2147483648,false
89,false
98,false
75,false
85,false
78,false
77,false
82,false
95,false
91,false
92,false
90,false
94,false
99,false
92,false
88,false
94,false
96,false
95,false
94,false
103,false
91,false
90,false
96,false
91,false
97,false
90,false
91,false
75,false
86,false
86,false
85,false
82,false
82,false
96,false
89,false
104,false
91,false
